ID	chr	circ_start	circ_end	circ_strand	splice_L	circ_type	e_count	e_sizes	e_offsets	b_transcript	b_strand	b_trans_start	b_trans_end	b_gene
chr4:174309664-174325101	chr4	174309664	174325101	+	15437	other	1	15437	0	ENST00000512188.1_1	-	174309312	174327531	SCRG1
chr5:29126556-29209046	chr5	29126556	29209046	+	82490	other	1	82490	0	ENST00000629527.2_1	+	29165036	29217222	LINC02109
chr5:31448654-31472339	chr5	31448654	31472339	-	810	exonic	7	60,139,108,108,100,125,170	0,733,2985,15688,17634,19391,23515	ENST00000511367.6_1	-	31400603	31532168	DROSHA
chr5:36117837-36143508	chr5	36117837	36143508	-	1358	exonic	9	181,184,114,75,211,168,96,98,231	0,4544,5112,6455,18573,19538,23371,24766,25440	ENST00000296603.5_2	-	36098508	36151989	LMBRD2
chr5:37187516-37187944	chr5	37187516	37187944	-	268	exonic	2	158,110	0,318	ENST00000425232.6_4	-	37106329	37249530	CPLANE1
chr5:38482691-38530768	chr5	38482691	38530768	-	2688	exonic	18	78,94,162,168,102,180,214,71,163,146,170,130,255,175,164,140,115,161	0,2185,3229,6488,7600,11016,13792,16923,20047,21386,23315,23913,27874,29200,40829,44565,46136,47916	ENST00000263409.8_1	-	38475064	38595506	LIFR
chr5:54639159-54683930	chr5	54639159	54683930	+	1399	exonic	12	124,99,103,132,80,111,102,126,151,173,69,129	0,1190,1762,3681,6241,7587,9836,15241,23393,34982,35795,44642	ENST00000230640.10_2	+	54603816	54721407	MTREX
chr5:72173055-72179059	chr5	72173055	72179059	+	348	exonic	3	118,61,169	0,5238,5835	ENST00000337273.9_1	+	72112138	72212560	TNPO1
chr5:78915435-78975493	chr5	78915435	78975493	+	1336	exonic	12	173,90,238,115,92,79,70,77,129,44,137,92	0,381,3639,21238,21492,23219,25510,29004,29449,37345,49279,59966	ENST00000453514.5_1	+	78908242	78982471	TENT2
chr5:80809447-80946158	chr5	80809447	80946158	-	309	exonic	4	89,85,62,73	0,101844,122928,136638	ENST00000320672.8_2	-	80708839	81047072	SSBP2
chr5:106562854-106621831	chr5	106562854	106621831	-	58977	other	1	58977	0	NA	NA	NA	NA	NA
chr5:108373123-108382899	chr5	108373123	108382899	+	267	exonic	3	56,116,95	0,7257,9681	ENST00000281092.9_2	+	108083597	108532542	FER
chr5:112090570-112128226	chr5	112090570	112128226	+	746	exonic	6	152,85,202,109,114,84	0,11452,12315,20755,25916,37572	ENST00000257430.9_2	+	112073581	112181936	APC
chr5:146236062-146303017	chr5	146236062	146303017	-	66955	other	1	66955	0	ENST00000505921.1_1	-	146293769	146299069	PPP2R2B-IT1
chr5:153026488-153035432	chr5	153026488	153035432	+	478	exonic	3	239,185,54	0,3401,8890	ENST00000285900.10_2	+	152870229	153193429	GRIA1
chr5:153476584-153514476	chr5	153476584	153514476	+	499	exonic	3	247,180,72	0,24693,37820	ENST00000519612.5_1	+	153476582	153529507	MFAP3
chr5:155544888-155583252	chr5	155544888	155583252	+	38364	other	1	38364	0	ENST00000517913.5_1	+	155297353	156185066	SGCD
chr5:156074474-156075193	chr5	156074474	156075193	+	719	other	1	719	0	ENST00000517913.5_1	+	155297353	156185066	SGCD
chr5:156729802-156731374	chr5	156729802	156731374	+	225	exonic	2	96,129	0,1443	ENST00000620254.5_3	+	156693132	156822602	CYFIP2
chr5:159476521-159478190	chr5	159476521	159478190	+	203	exonic	2	148,55	0,1614	ENST00000231238.10_2	+	159436145	159492550	TTC1
chr5:160097470-160115101	chr5	160097470	160115101	-	694	exonic	3	204,195,295	0,15615,17336	ENST00000327245.10_3	-	159990126	160279218	ATP10B
chr6:6366588-6369388	chr6	6366588	6369388	-	408	exonic	2	254,154	0,2646	ENST00000429345.5_1	-	6346697	6622977	LY86-AS1
chr6:12933865-13053761	chr6	12933865	13053761	+	119896	other	1	119896	0	ENST00000482982.1_1	+	12957590	13182810	PHACTR1
chr6:32489682-32522748	chr6	32489682	32522748	-	33066	other	1	33066	0	ENST00000411500.5_1	-	32520489	32527779	HLA-DRB6
chr6:38045816-38050233	chr6	38045816	38050233	+	4417	other	1	4417	0	ENST00000287218.9_2	+	37787502	38122400	ZFAND3
chr6:39545832-39564036	chr6	39545832	39564036	-	541	exonic	4	103,87,144,207	0,6841,8204,17997	ENST00000287152.12_2	-	39297765	39693184	KIF6
chr6:56989532-57015660	chr6	56989532	57015660	+	2565	exonic	8	125,112,151,127,154,148,1604,144	0,3994,8307,10009,16567,17213,22355,25984	ENST00000370706.9_3	+	56954985	57035103	ZNF451
chr6:62432847-62442669	chr6	62432847	62442669	-	9822	other	1	9822	0	ENST00000281156.5_2	-	62389865	62996130	KHDRBS2
chr6:70647930-70745831	chr6	70647930	70745831	+	296	exonic	6	62,45,45,54,54,36	0,21957,24787,85588,96206,97865	ENST00000620364.5_2	+	70576447	70922171	COL19A1
chr6:73590600-73713721	chr6	73590600	73713721	+	123121	other	1	123121	0	ENST00000342056.6_2	+	73331519	73908571	KCNQ5
chr6:86328536-86347074	chr6	86328536	86347074	-	904	exonic	6	121,150,206,136,177,114	0,449,3663,5158,18148,18424	ENST00000616122.4_1	-	86317502	86352640	SYNCRIP
chr6:98925427-98930980	chr6	98925427	98930980	-	5553	other	1	5553	0	NA	NA	NA	NA	NA
chr6:105259186-105291173	chr6	105259186	105291173	-	384	exonic	4	82,94,132,76	0,13502,21730,31911	ENST00000416605.6_1	-	105175971	105307752	HACE1
chr6:109197346-109220995	chr6	109197346	109220995	+	383	exonic	3	207,77,99	0,18323,23550	ENST00000368972.7_2	+	109169618	109295675	ARMC2
chr6:109900753-109940439	chr6	109900753	109940439	-	936	exonic	8	76,115,157,149,84,114,96,145	0,5572,6365,30814,32459,34632,34834,39541	ENST00000424296.6_1	-	109814058	110012415	AK9
chr6:136704809-136742937	chr6	136704809	136742937	-	569	exonic	5	110,118,164,78,99	0,4721,5682,27948,38029	ENST00000354570.7_1	-	136663874	136871957	MAP7
chr6:143486219-143654582	chr6	143486219	143654582	+	381	exonic	3	101,116,164	0,119027,168199	ENST00000646199.1_2	+	143381990	143661427	AIG1
chr6:157120799-157150555	chr6	157120799	157150555	+	29756	other	1	29756	0	ENST00000346085.10_5	+	157097153	157531913	ARID1B
chr6:158733083-158850929	chr6	158733083	158850929	+	117846	other	1	117846	0	ENST00000367097.8_2	+	158733496	158932860	TULP4
chr7:5780604-5781446	chr7	5780604	5781446	-	842	other	1	842	0	ENST00000425013.6_1	-	5659677	5821327	RNF216
chr7:14647059-14758326	chr7	14647059	14758326	-	111267	other	1	111267	0	ENST00000403951.6_2	-	14184673	14942986	DGKB
chr7:14661003-14775819	chr7	14661003	14775819	-	1118	exonic	11	116,36,99,117,89,118,120,75,50,144,154	0,8857,51550,61174,61374,63866,72696,76716,80302,97163,114662	ENST00000403951.6_2	-	14184673	14942986	DGKB
chr7:38282029-38299831	chr7	38282029	38299831	-	17802	other	1	17802	0	ENST00000436911.6_3	-	38279180	38289173	TRGC2
chr7:65444386-65445396	chr7	65444386	65445396	-	513	exonic	3	142,185,186	0,327,824	ENST00000304895.9_2	-	65425670	65447200	GUSB
chr7:66410040-66415995	chr7	66410040	66415995	-	416	exonic	3	208,151,57	0,3490,5898	ENST00000341567.8_2	+	66386211	66423538	TMEM248
chr7:77003387-77026732	chr7	77003387	77026732	-	627	exonic	9	85,44,60,105,50,70,89,54,70	0,987,2777,3215,7234,8503,13289,22911,23275	ENST00000257626.12_4	-	76940067	77045666	GSAP
chr7:111617187-111629218	chr7	111617187	111629218	-	385	exonic	3	151,85,149	0,7173,11882	ENST00000428084.1	-	111366533	111846466	DOCK4
chr7:121659178-121695141	chr7	121659178	121695141	+	1801	exonic	16	144,92,86,21,97,83,135,135,164,136,147,117,94,74,129,147	0,9427,12349,14970,15157,17475,19630,20329,21691,23483,25297,28549,32303,32741,34785,35816	ENST00000651065.1_1	+	121513142	121702011	PTPRZ1
chr7:122091428-122153369	chr7	122091428	122153369	-	812	exonic	7	101,188,137,9,201,109,67	0,20000,23006,29477,38706,39937,61874	ENST00000313070.11_1	-	121958478	122526813	CADPS2
chr7:128263629-128265909	chr7	128263629	128265909	+	265	exonic	2	206,59	0,2221	ENST00000605862.5_2	+	128214804	128266527	AC108010.1
chr7:128655033-128681771	chr7	128655033	128681771	-	592	exonic	4	156,74,201,161	0,2003,2977,26577	ENST00000482320.5_2	-	128595141	128695147	TNPO3
chr7:129297186-129330386	chr7	129297186	129330386	+	611	exonic	4	228,115,127,141	0,14082,20285,33059	ENST00000393232.6_2	+	129251560	129396916	NRF1
chr7:137206612-137304686	chr7	137206612	137304686	-	1434	exonic	15	100,63,200,112,74,63,56,79,138,114,61,83,99,75,117	0,24033,30502,49308,50898,55355,56403,59983,63342,65230,75980,77956,87099,87668,97957	ENST00000424189.6_1	-	137075269	137531838	DGKI
chr7:138958043-138958820	chr7	138958043	138958820	+	257	exonic	2	113,144	0,633	ENST00000473989.8_3	+	138915982	138992982	UBN2
chr7:139741444-139757834	chr7	139741444	139757834	-	855	exonic	5	195,124,102,298,136	0,5239,13017,15211,16254	ENST00000263549.7_1	-	139723543	139763521	PARP12
chr8:2855533-3019799	chr8	2855533	3019799	-	2651	exonic	17	173,174,174,195,186,189,147,189,114,81,146,178,189,210,117,70,119	0,1946,20465,31307,54450,89085,93504,98837,108516,109706,110591,112146,120387,144453,153385,159885,164147	ENST00000635120.2_4	-	2792882	4852436	CSMD1
chr8:4822930-4840408	chr8	4822930	4840408	-	17478	intronic	1	17478	0	ENST00000635120.2_4	-	2792882	4852436	CSMD1
chr8:10289194-10289957	chr8	10289194	10289957	-	763	other	1	763	0	NA	NA	NA	NA	NA
chr8:13017575-13019926	chr8	13017575	13019926	+	2351	other	1	2351	0	ENST00000363760.1	+	13017686	13017788	Y_RNA
chr8:16935292-16944544	chr8	16935292	16944544	+	281	exonic	4	78,48,83,72	0,3909,7452,9180	ENST00000318063.10_3	+	16884746	16980151	MICU3
chr8:16955967-16991770	chr8	16955967	16991770	+	35803	other	1	35803	0	ENST00000318063.10_3	+	16884746	16980151	MICU3
chr8:19234748-19260648	chr8	19234748	19260648	-	25900	other	1	25900	0	ENST00000265807.8_2	+	19171203	19253729	SH2D4A
chr8:19572396-19590077	chr8	19572396	19590077	-	17681	other	1	17681	0	ENST00000522573.5_1	-	19363626	19614728	CSGALNACT1
chr8:24774921-24775091	chr8	24774921	24775091	-	170	exonic	1	170	0	ENST00000221166.10_2	+	24771273	24776606	NEFM
chr8:26425862-26441499	chr8	26425862	26441499	+	15637	other	1	15637	0	ENST00000311151.9_3	+	26435358	26515694	DPYSL2
chr8:27457495-27462651	chr8	27457495	27462651	+	347	exonic	3	31,105,211	0,4312,4945	ENST00000316403.14_2	-	27454433	27472548	CLU
chr8:38975605-39114862	chr8	38975605	39114862	+	2103	exonic	18	79,62,76,77,172,69,72,167,82,137,181,93,199,109,184,84,103,157	0,18570,29043,31704,33290,42810,46677,46943,51829,68822,93057,103523,104953,113940,115812,127996,136327,139100	ENST00000379907.9_2	+	38965252	39142436	ADAM32
chr8:41801266-41812929	chr8	41801266	41812929	-	745	exonic	5	231,94,162,142,116	0,2842,4002,5473,11547	ENST00000406337.6_4	-	41786996	41909512	KAT6A
chr8:42202471-42210086	chr8	42202471	42210086	+	250	exonic	4	66,75,59,50	0,4062,5053,7565	ENST00000265421.9_2	+	42196011	42229326	POLB
chr8:67356602-67356983	chr8	67356602	67356983	+	208	exonic	2	53,155	0,226	ENST00000648156.1_1	+	67344720	67430759	AC009879.3
chr8:68183937-68189692	chr8	68183937	68189692	-	544	exonic	3	234,134,176	0,4273,5579	ENST00000262215.8_2	-	68109892	68256016	ARFGEF1
chr8:71593016-71625811	chr8	71593016	71625811	+	32795	other	1	32795	0	ENST00000520092.5_1	+	71581599	71646726	XKR9
chr8:85258354-85441812	chr8	85258354	85441812	+	310	exonic	2	31,279	0,183179	ENST00000522455.5_2	+	85095501	85834071	RALYL
chr8:104778455-104898451	chr8	104778455	104898451	+	1236	exonic	2	310,926	0,119070	ENST00000504942.6_1	+	104512975	105264087	RIMS2
chr8:119251954-119253509	chr8	119251954	119253509	-	379	exonic	2	260,119	0,1436	ENST00000453675.7_2	-	119209544	119452100	SAMD12
chr8:131191510-131193126	chr8	131191510	131193126	-	215	exonic	2	85,130	0,1486	ENST00000518721.6_2	-	131064349	131455920	ASAP1
chr9:3262935-3293258	chr9	3262935	3293258	-	1055	exonic	8	149,98,155,116,113,122,120,182	0,3272,7435,8067,12564,14404,25195,30141	ENST00000617270.4_1	-	3218301	3526001	RFX3
chr9:9938507-10033790	chr9	9938507	10033790	-	176	exonic	2	103,73	0,95210	ENST00000463477.5_1	-	8528151	10612723	PTPRD
chr9:26501574-26569673	chr9	26501574	26569673	-	68099	other	1	68099	0	NA	NA	NA	NA	NA
chr9:26978126-26984557	chr9	26978126	26984557	+	344	exonic	4	135,49,99,61	0,2442,6128,6370	ENST00000433700.5_1	+	26947036	27062923	IFT74
chr9:37302185-37305711	chr9	37302185	37305711	+	340	exonic	3	43,126,171	0,1999,3355	ENST00000336755.9_1	+	37120535	37358146	ZCCHC7
chr9:74305008-74313120	chr9	74305008	74313120	-	473	exonic	3	154,99,220	0,4416,7892	ENST00000377044.9_5	-	74298281	74383429	CEMIP2
chr9:77092583-77101205	chr9	77092583	77101205	-	8622	other	1	8622	0	ENST00000417576.2_1	-	77100466	77114043	RORB-AS1
chr9:79825532-79895154	chr9	79825532	79895154	+	2408	exonic	21	59,60,81,58,128,107,172,63,133,95,143,190,115,137,133,118,139,85,155,157,80	0,2352,2617,3712,9337,9660,10568,15309,15849,16774,17505,27385,27655,36642,39480,41618,49469,62663,64881,65448,69542	ENST00000644843.1_1	+	79792451	80036457	VPS13A
chr9:91943575-91956394	chr9	91943575	91956394	+	860	exonic	6	226,79,209,123,90,133	0,4247,5861,9797,11203,12686	ENST00000375807.7_2	+	91933420	91974565	SECISBP2
chr9:97535284-97563284	chr9	97535284	97563284	+	566	exonic	3	166,154,246	0,19762,27754	ENST00000297979.9_1	+	97488993	97849441	C9orf3
chr9:120819308-120929210	chr9	120819308	120929210	+	109902	other	1	109902	0	ENST00000413759.1_1	-	120845146	120845660	TPT1P9
chr9:125616231-125639862	chr9	125616231	125639862	-	1822	exonic	11	134,82,85,214,147,171,434,215,193,34,113	0,232,578,1231,1779,3970,4716,5964,11396,11671,23518	ENST00000498479.5_2	-	125609833	125667501	RC3H2
chr9:126319849-126371760	chr9	126319849	126371760	-	273	exonic	3	125,102,46	0,25598,51865	ENST00000373624.6_1	-	126141932	126692386	DENND1A
chr9:127818155-127828337	chr9	127818155	127828337	-	200	exonic	2	131,69	0,10113	ENST00000373549.8_1	-	127715066	127905775	SCAI
chrX:1469715-1470631	chrX	1469715	1470631	-	916	intronic	1	916	0	ENST00000331035.9_2	+	1455508	1501578	IL3RA
chrX:21534603-21613513	chrX	21534603	21613513	+	1165	exonic	9	146,134,212,90,215,49,173,74,72	0,10381,15370,44985,46752,74086,74536,78488,78838	ENST00000379510.5_4	+	21392535	21672807	CNKSR2
chrX:62443612-62563168	chrX	62443612	62563168	-	119556	other	1	119556	0	ENST00000610088.5_1	-	62563105	62780951	LINC01278
chrX:83371237-83419395	chrX	83371237	83419395	-	926	exonic	11	58,89,71,143,38,107,80,81,82,117,60	0,830,1154,3655,18552,18874,29248,30748,31812,39845,48098	ENST00000262752.5_2	-	83313357	83443207	RPS6KA6
chrX:103838700-103903676	chrX	103838700	103903676	+	64976	other	1	64976	0	ENST00000372582.5_1	+	103810995	105011822	IL1RAPL2
chrY:4924930-5102427	chrY	4924930	5102427	+	177497	other	1	177497	0	ENST00000333703.8_1	+	4868266	4973485	PCDH11Y
chr1:8926354-8938730	chr1	8926354	8938730	+	810	exonic	8	206,134,70,59,59,96,94,92	0,821,1692,4156,4529,5595,8528,12284	ENST00000646370.2_2	-	8921065	8938749	ENO1
chr1:10340570-10344144	chr1	10340570	10344144	+	3574	other	1	3574	0	ENST00000377086.5_2	+	10271673	10441661	KIF1B
chr1:13933668-13937011	chr1	13933668	13937011	+	263	exonic	2	133,130	0,3213	ENST00000294489.10_1	+	13909959	13944452	PDPN
chr1:21071237-21100103	chr1	21071237	21100103	-	1364	exonic	9	347,114,112,160,91,155,81,144,160	0,798,2799,4978,12421,20632,22839,26185,28706	ENST00000312239.10_2	-	21069171	21113145	HP1BP3
chr1:33149611-33149983	chr1	33149611	33149983	-	204	exonic	2	79,125	0,247	ENST00000409190.7_1	-	33145960	33168720	SYNC
chr1:38029742-38030078	chr1	38029742	38030078	+	336	intronic	1	336	0	ENST00000296218.8_2	+	38022519	38032457	DNALI1
chr1:51968484-51971784	chr1	51968484	51971784	-	3300	intronic	1	3300	0	ENST00000371733.8_2	-	51819934	51984938	EPS15
chr1:61553821-61743257	chr1	61553821	61743257	+	189436	other	1	189436	0	ENST00000442027.5_1	-	61714616	61719182	NFIA-AS1
chr1:61848909-61892228	chr1	61848909	61892228	+	565	exonic	4	128,179,166,92	0,20866,23324,43227	ENST00000371191.5_1	+	61330930	61921197	NFIA
chr1:63962058-63967273	chr1	63962058	63967273	-	5215	intronic	1	5215	0	ENST00000478138.1_1	-	63955773	64059392	ITGB3BP
chr1:67308374-67308620	chr1	67308374	67308620	-	246	intronic	1	246	0	ENST00000371026.8_2	-	67278567	67390539	WDR78
chr1:78268955-78272786	chr1	78268955	78272786	+	263	exonic	2	136,127	0,3704	ENST00000443751.3_2	+	78245308	78345224	MIGA1
chr1:97981282-98165858	chr1	97981282	98165858	-	184576	other	1	184576	0	ENST00000370192.7_1	-	97543298	98386579	DPYD
chr1:155631098-155741008	chr1	155631098	155741008	-	109910	other	1	109910	0	ENST00000615926.4_1	-	155719452	155829191	GON4L
chr1:164630895-164631327	chr1	164630895	164631327	-	432	intronic	1	432	0	ENST00000474046.1_1	+	164595272	164651720	PBX1
chr1:164761731-164790863	chr1	164761731	164790863	+	934	exonic	6	244,191,136,160,113,90	0,7204,15047,19495,27577,29042	ENST00000420696.6_1	+	164528871	164821068	PBX1
chr1:173542321-173556969	chr1	173542321	173556969	-	688	exonic	5	143,100,162,117,166	0,3478,8664,10323,14482	ENST00000367714.4_2	-	173469598	173572211	SLC9C2
chr1:179862308-179862631	chr1	179862308	179862631	+	323	intronic	1	323	0	ENST00000606911.6_1	+	179851446	179894135	TOR1AIP1
chr1:213244348-213277911	chr1	213244348	213277911	+	389	exonic	4	35,117,121,116	0,1863,6689,33447	ENST00000543470.5_1	+	213224574	213446807	RPS6KC1
chr1:219467403-219484777	chr1	219467403	219484777	+	17374	other	1	17374	0	NA	NA	NA	NA	NA
chr1:222997226-223073207	chr1	222997226	223073207	+	75981	other	1	75981	0	ENST00000435378.5_1	+	222988400	223010724	AL392172.1
chr1:231406504-231411942	chr1	231406504	231411942	+	719	exonic	6	242,80,141,100,94,62	0,1553,3163,4462,4646,5376	ENST00000366647.9_3	+	231376957	231413719	GNPAT
chr1:240286479-240458183	chr1	240286479	240458183	+	2599	exonic	7	166,148,56,1934,145,88,62	0,54741,65027,83619,87911,134765,171642	ENST00000319653.14_2	+	240255182	240638487	FMN2
chr1:246091233-246093239	chr1	246091233	246093239	-	170	exonic	2	102,68	0,1938	ENST00000490107.6_2	-	245912648	246670581	SMYD3
chr1:247076534-247081679	chr1	247076534	247081679	-	562	exonic	3	180,254,128	0,2909,5017	ENST00000648844.1_1	-	247002413	247095269	AHCTF1
chr10:34558585-34649187	chr10	34558585	34649187	-	1621	exonic	10	242,111,232,228,45,62,190,151,171,189	0,14477,47449,61459,66541,67707,71969,78307,89489,90413	ENST00000545260.5_3	-	34398487	35104253	PARD3
chr10:71964629-71969441	chr10	71964629	71969441	-	326	exonic	4	42,70,86,128	0,1390,4331,4684	ENST00000373232.8_2	-	71962590	71993185	PPA1
chr10:75830428-75832610	chr10	75830428	75832610	+	382	exonic	3	150,109,123	0,304,2059	ENST00000623461.3_1	+	75754950	75879918	VCL
chr10:95123718-95129533	chr10	95123718	95129533	-	410	exonic	3	114,164,132	0,2430,5683	ENST00000359263.9_3	-	95066185	95242091	MYOF
chr11:933176-935148	chr11	933176	935148	+	1972	other	1	1972	0	ENST00000534485.5_1	+	933560	977207	AP2A2
chr11:9746205-9761894	chr11	9746205	9761894	+	940	exonic	6	227,147,109,182,108,167	0,3394,4684,7870,13554,15522	ENST00000318950.11_2	+	9685623	9774540	SWAP70
chr11:19848422-19864469	chr11	19848422	19864469	+	16047	other	1	16047	0	ENST00000360655.8_4	+	19372270	20143144	NAV2
chr11:33307959-33327555	chr11	33307959	33327555	+	19596	other	1	19596	0	ENST00000303296.9_3	+	33278926	33378569	HIPK3
chr11:46771824-46775047	chr11	46771824	46775047	-	834	exonic	6	159,84,138,189,76,188	0,253,843,1071,2360,3035	ENST00000529230.5_1	-	46764597	46867780	CKAP5
chr11:47804625-47808106	chr11	47804625	47808106	-	369	exonic	3	125,142,102	0,1848,3379	ENST00000378460.6_2	-	47799638	47870019	NUP160
chr11:63662631-63663105	chr11	63662631	63663105	+	233	exonic	2	179,54	0,420	ENST00000402010.6_2	+	63606399	63678491	MARK2
chr11:65270592-65271829	chr11	65270592	65271829	+	1237	other	1	1237	0	ENST00000612781.1_1	+	65271175	65272160	MALAT1
chr11:102076624-102094483	chr11	102076624	102094483	+	360	exonic	3	181,48,131	0,3623,17728	ENST00000282441.10_2	+	101981177	102104155	YAP1
chr11:102936998-102954055	chr11	102936998	102954055	-	376	exonic	4	104,109,92,71	0,189,16478,16986	ENST00000260247.10_2	-	102921414	102962889	DCUN1D5
chr11:103144001-103145745	chr11	103144001	103145745	-	1744	intronic	1	1744	0	ENST00000375735.7_3	+	102980154	103350591	DYNC2H1
chr11:121934888-121959756	chr11	121934888	121959756	-	24868	other	1	24868	0	ENST00000649544.1_1	-	121899078	121971247	MIR100HG
chr11:125330394-125333466	chr11	125330394	125333466	-	255	exonic	2	168,87	0,2985	ENST00000648911.1_2	-	125312776	125462405	FEZ1
chr12:1289706-1346070	chr12	1289706	1346070	+	761	exonic	6	137,141,141,194,12,136	0,1384,2740,9318,23960,56228	ENST00000440394.7_1	+	1100432	1602715	ERC1
chr12:47497896-47501947	chr12	47497896	47501947	+	4051	other	1	4051	0	ENST00000432328.2_1	+	47473385	47630445	PCED1B
chr12:78522486-78571093	chr12	78522486	78571093	+	1016	exonic	10	160,189,53,24,78,84,112,122,21,173	0,8470,11575,17662,20135,30496,40048,46599,47732,48434	ENST00000397909.7_2	+	78224673	78606790	NAV3
chr12:97041653-97186277	chr12	97041653	97186277	+	4497	exonic	31	142,182,228,224,136,103,153,195,88,210,67,183,87,123,54,196,80,161,106,148,158,180,127,156,106,94,99,142,174,224,171	0,2015,3712,10006,10335,15954,31724,34266,36772,37153,41040,43252,45846,52095,56867,60732,70567,72529,92080,94563,95526,95855,96144,105867,108582,109619,116275,117201,136841,138799,144453	ENST00000637336.1_4	+	96986338	97269311	CFAP54
