circBase ID,circBank ID,riboCIRC ID,riboCIRC ORF ID,ORF Length,Host_Gene,Refseq,Hg19,Hg38,Strand,GPL19978_GPL21825,GPL19978_GPL21825_Probe,Spliced Seq Length,Annotation
hsa_circ_0096136,hsa_circTCONS_l2_00004578_001,N/A,N/A,N/A,TCONS_l2_00004578,TCONS_l2_00004578,chr11:65267905-65268121,chr11:65500434-65500650,+,N/A,N/A,127,"ALT_ACCEPTOR, INTERNAL, ncRNA, OVERLAPTX, OVEXON"
hsa_circ_0025034,hsa_circFOXM1_011,N/A,N/A,N/A,FOXM1,NM_202002,chr12:2973485-2975687,chr12:2864319-2866521,-,N/A,N/A,420,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0100093,hsa_circPARP4_022,N/A,N/A,N/A,PARP4,ENST00000381989.3,chr13:25051838-25067871,chr13:24477700-24493733,-,N/A,N/A,1048,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0101698,hsa_circSNX6_023,N/A,N/A,N/A,SNX6,ENST00000396526.3,chr14:35036891-35037219,chr14:34567685-34568013,-,N/A,N/A,246,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0101377,hsa_circKLC1_025,N/A,N/A,N/A,KLC1,ENST00000389744.4,chr14:104139350-104139768,chr14:103673013-103673431,+,N/A,N/A,274,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000679,hsa_circABCC1_090,N/A,N/A,N/A,ABCC1,NM_019899,chr16:16218645-16219768,chr16:16124788-16125911,+,hsa_circRNA_101727,ASCRP3006056,229,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0106434,hsa_circNOS2_003,N/A,N/A,N/A,NOS2,NM_000625,chr17:26092560-26093614,chr17:27765534-27766588,-,N/A,N/A,261,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0107403,hsa_circTACO1_002,N/A,N/A,N/A,TACO1,ENST00000258975.6,chr17:61681893-61683800,chr17:63604533-63606440,+,N/A,N/A,235,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008762,hsa_circMRPL4_004,N/A,N/A,N/A,MRPL4,NM_015956,chr19:10368897-10369361,chr19:10258221-10258685,+,hsa_circRNA_102440,ASCRP3008352,294,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0120143,hsa_circSRBD1_022,N/A,N/A,N/A,SRBD1,NM_018079,chr2:45704131-45780869,chr2:45476992-45553730,-,N/A,N/A,640,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0009020,hsa_circSEPT10_012,N/A,N/A,N/A,SEPT10,NM_144710,chr2:110321942-110323436,chr2:109564365-109565859,-,hsa_circRNA_102798,ASCRP3000116,266,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0118873,hsa_circPARD3B_025,N/A,N/A,N/A,PARD3B,ENST00000406610.2,chr2:206165253-206166425,chr2:205300529-205301701,+,N/A,N/A,445,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0124831,hsa_circCAMK1_006,N/A,N/A,N/A,CAMK1,NM_003656,chr3:9804597-9804897,chr3:9762913-9763213,-,N/A,N/A,214,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0066119,hsa_circNEK4_013,N/A,N/A,N/A,NEK4,NM_003157,chr3:52794810-52797640,chr3:52760794-52763624,-,N/A,N/A,297,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0124469,hsa_circADAMTS9-AS2_001,N/A,N/A,N/A,ADAMTS9-AS2,ENST00000474768.1,chr3:64785140-64795526,chr3:64799464-64809851,+,N/A,N/A,338,"ANNOTATED, INTERNAL, ncRNA, OVEXON"
hsa_circ_0070193,hsa_circBMP2K_009,N/A,N/A,N/A,BMP2K,NM_198892,chr4:79747190-79786874,chr4:78826036-78865720,+,N/A,N/A,1053,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0130443,hsa_circKPNA5_010,N/A,N/A,N/A,KPNA5,ENST00000368564.1,chr6:117013217-117026323,chr6:116692054-116705160,+,N/A,N/A,518,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0130693,hsa_circAKAP7_008,N/A,N/A,N/A,AKAP7,ENST00000431975.2,chr6:131481198-131540948,chr6:131160058-131219808,+,N/A,N/A,699,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0078357,hsa_circSCAF8_005,N/A,N/A,N/A,SCAF8,NM_014892,chr6:155063089-155099179,chr6:154741955-154778045,+,hsa_circRNA_104232,ASCRP3001760,32162,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0133990,hsa_circMPP6_009,N/A,N/A,N/A,MPP6,ENST00000396475.2,chr7:24659670-24733467,chr7:24620051-24693848,+,N/A,N/A,8028,"ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVERLAPTX, OVEXON, UTR3, UTR5"
hsa_circ_0080252,hsa_circGBAS_015,N/A,N/A,N/A,GBAS,NM_001483,chr7:56062586-56065142,chr7:55994893-55997449,+,hsa_circRNA_080252,ASCRP3008301,179,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0080285,hsa_circPHKG1_002,N/A,N/A,N/A,PHKG1,NM_006213,chr7:56150970-56151408,chr7:56083277-56083715,-,hsa_circRNA_080285,ASCRP3008143,230,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0088298,hsa_circPSMD5_007,N/A,N/A,N/A,PSMD5,NM_005047,chr9:123586771-123594223,chr9:120824493-120831945,-,N/A,N/A,688,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004844,hsa_circARSE_003,N/A,N/A,N/A,ARSE,NM_000047,chrX:2871183-2876476,chrX:2953142-2958435,-,hsa_circRNA_004844,ASCRP3008832,407,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0111829,hsa_circHP1BP3_022,N/A,N/A,N/A,HP1BP3,ENST00000375000.1,chr1:21102216-21102498,chr1:20775723-20776005,-,N/A,N/A,282,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0010476,hsa_circEIF4G3_055,N/A,N/A,N/A,EIF4G3,NM_003760,chr1:21276495-21307720,chr1:20950002-20981227,-,N/A,N/A,625,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0111916,hsa_circEIF4G3_030,N/A,N/A,N/A,EIF4G3,NM_001198803,chr1:21324093-21415706,chr1:20997600-21089213,-,N/A,N/A,334,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0002909,hsa_circPHACTR4_010,N/A,N/A,N/A,PHACTR4,NM_001048183,chr1:28800065-28800663,chr1:28473553-28474151,+,hsa_circRNA_100119,ASCRP3009423,598,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0113118,hsa_circCSMD2_030,N/A,N/A,N/A,CSMD2,ENST00000373381.4,chr1:34204740-34209207,chr1:33739139-33743606,-,N/A,N/A,522,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0113174,hsa_circZMYM4_049,N/A,N/A,N/A,ZMYM4,ENST00000314607.6,chr1:35862152-35865177,chr1:35396551-35399576,+,N/A,N/A,617,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005191,hsa_circFAF1_009,N/A,N/A,N/A,FAF1,NM_007051,chr1:51253671-51267349,chr1:50787999-50801677,-,hsa_circRNA_100220,ASCRP3001849,253,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0113901,hsa_circRAVER2_003,N/A,N/A,N/A,RAVER2,ENST00000294428.3,chr1:65234338-65280523,chr1:64768655-64814840,+,N/A,N/A,1680,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004161,hsa_circDPYD_020,N/A,N/A,N/A,DPYD,NM_000110,chr1:98144650-98165103,chr1:97679094-97699547,-,N/A,N/A,367,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0013524,hsa_circST7L_006,N/A,N/A,N/A,ST7L,NM_017744,chr1:113140592-113159517,chr1:112597970-112616895,-,N/A,N/A,417,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0111188,hsa_circANKRD45_002,N/A,N/A,N/A,ANKRD45,NM_198493,chr1:173593925-173596298,chr1:173624786-173627159,-,N/A,N/A,234,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0015376,hsa_circRFWD2_022,N/A,N/A,N/A,RFWD2,NM_022457,chr1:176118141-176133027,chr1:176149005-176163891,-,N/A,N/A,266,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0111643,hsa_circDENND1B_039,N/A,N/A,N/A,DENND1B,NM_001195215,chr1:197509093-197522242,chr1:197539963-197553112,-,N/A,N/A,366,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0016040,hsa_circKDM5B_035,N/A,N/A,N/A,KDM5B,NM_006618,chr1:202724398-202729701,chr1:202755270-202760573,-,hsa_circRNA_016040,ASCRP3011045,620,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0112179,hsa_circDNAH14_019,N/A,N/A,N/A,DNAH14,NM_001373,chr1:225190484-225284941,chr1:225002782-225097239,+,N/A,N/A,2865,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000192,hsa_circGALNT2_005,hsa_circGALNT2_001,hsa_circGALNT2_001_144,145,GALNT2,NM_004481,chr1:230313963-230339036,chr1:230178217-230203290,+,hsa_circRNA_100475,ASCRP3009573,248,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0000192,hsa_circGALNT2_005,hsa_circGALNT2_001,hsa_circGALNT2_001_83,84,GALNT2,NM_004481,chr1:230313963-230339036,chr1:230178217-230203290,+,hsa_circRNA_100475,ASCRP3009573,248,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0094212,hsa_circKIN_001,N/A,N/A,N/A,KIN,ENST00000379562.3,chr10:7820800-7822270,chr10:7778837-7780307,-,N/A,N/A,349,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0093390,hsa_circAPBB1IP_002,N/A,N/A,N/A,APBB1IP,ENST00000376236.4,chr10:26789747-26802589,chr10:26500818-26513660,+,N/A,N/A,653,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0018402,hsa_circSGMS1_013,N/A,N/A,N/A,SGMS1,NM_147156,chr10:52220432-52226692,chr10:50460672-50466932,-,hsa_circRNA_100598,ASCRP3012024,185,"ANNOTATED, coding, INTERNAL, OVEXON, UTR5"
hsa_circ_0094426,hsa_circBTAF1_017,N/A,N/A,N/A,BTAF1,ENST00000265990.6,chr10:93711159-93726514,chr10:91951402-91966757,+,N/A,N/A,1250,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008528,hsa_circTBC1D12_018,N/A,N/A,N/A,TBC1D12,NM_015188,chr10:96207391-96234540,chr10:94447634-94474783,+,N/A,N/A,27149,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0019337,hsa_circRRP12_009,N/A,N/A,N/A,RRP12,NM_015179,chr10:99148008-99148381,chr10:97388251-97388624,-,hsa_circRNA_019337,ASCRP3011788,264,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0092784,hsa_circATRNL1_029,N/A,N/A,N/A,ATRNL1,NM_207303,chr10:117040864-117075246,chr10:115281354-115315736,+,N/A,N/A,937,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004410,hsa_circNUP98_064,N/A,N/A,N/A,NUP98,NM_016320,chr11:3752620-3756554,chr11:3731390-3735324,-,hsa_circRNA_100742,ASCRP3008603,322,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0095403,hsa_circCOPB1_012,N/A,N/A,N/A,COPB1,NM_016451,chr11:14480077-14498561,chr11:14458531-14477015,-,N/A,N/A,1444,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0021347,hsa_circSOX6_017,N/A,N/A,N/A,SOX6,NM_017508,chr11:16119154-16208501,chr11:16097608-16186955,-,N/A,N/A,443,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0095448,hsa_circSOX6_016,N/A,N/A,N/A,SOX6,NM_017508,chr11:16133348-16208501,chr11:16111802-16186955,-,N/A,N/A,363,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0021424,hsa_circHPS5_027,N/A,N/A,N/A,HPS5,NM_181507,chr11:18305341-18308257,chr11:18283794-18286710,-,N/A,N/A,341,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0021928,hsa_circCKAP5_003,N/A,N/A,N/A,CKAP5,NM_001008938,chr11:46832556-46842819,chr11:46811006-46821268,-,hsa_circRNA_021928,ASCRP3009540,667,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0096123,hsa_circMALAT1_002,N/A,N/A,N/A,MALAT1,ENST00000534336.1,chr11:65266743-65266894,chr11:65499272-65499423,+,N/A,N/A,151,"ALT_ACCEPTOR, ALT_DONOR, INTERNAL, ncRNA, OVERLAPTX, OVEXON"
hsa_circ_0005527,hsa_circFCHSD2_016,N/A,N/A,N/A,FCHSD2,NM_014824,chr11:72598514-72613683,chr11:72887469-72902638,-,hsa_circRNA_005527,ASCRP3010837,318,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0096483,hsa_circPAK1_005,N/A,N/A,N/A,PAK1,ENST00000356341.3,chr11:77060283-77103586,chr11:77349238-77392541,-,N/A,N/A,906,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0004831,hsa_circRSF1_027,hsa_circRSF1_001,hsa_circRSF1_001_61,62,RSF1,NM_016578,chr11:77402203-77404656,chr11:77691158-77693611,-,hsa_circRNA_100897,ASCRP3010543,185,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0096801,hsa_circMED17_005,N/A,N/A,N/A,MED17,ENST00000251871.3,chr11:93521166-93535138,chr11:93788000-93801972,+,N/A,N/A,1216,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0024034,hsa_circMRE11A_010,N/A,N/A,N/A,MRE11A,NM_005591,chr11:94163076-94194202,chr11:94429910-94461036,-,N/A,N/A,845,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0095276,hsa_circPKNOX2_001,N/A,N/A,N/A,PKNOX2,NM_022062,chr11:125104940-125109624,chr11:125235044-125239728,+,N/A,N/A,4684,"ALT_DONOR, coding, INTERNAL, intronic, OVEXON, UTR5"
hsa_circ_0098376,hsa_circDENND5B_041,N/A,N/A,N/A,DENND5B,ENST00000389082.5,chr12:31568300-31595859,chr12:31415366-31442925,-,N/A,N/A,691,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0025840,hsa_circBICD1_005,N/A,N/A,N/A,BICD1,NM_001714,chr12:32458630-32481489,chr12:32305696-32328555,+,N/A,N/A,1521,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0098544,hsa_circPDZRN4_003,N/A,N/A,N/A,PDZRN4,NM_001164595,chr12:41946457-41967744,chr12:41552655-41573942,+,N/A,N/A,1960,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0098639,hsa_circPCED1B_002,N/A,N/A,N/A,PCED1B,ENST00000546455.1,chr12:47610004-47610472,chr12:47216221-47216689,+,N/A,N/A,468,"ANNOTATED, coding, INTERNAL, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0008381,hsa_circIRAK3_004,N/A,N/A,N/A,IRAK3,NM_007199,chr12:66597490-66611015,chr12:66203710-66217235,+,N/A,N/A,520,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0099520,hsa_circPLXNC1_023,N/A,N/A,N/A,PLXNC1,NM_005761,chr12:94637713-94645304,chr12:94243937-94251528,+,N/A,N/A,581,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0097146,hsa_circRFX4_007,N/A,N/A,N/A,RFX4,NM_213594,chr12:107080661-107144571,chr12:106686883-106750793,+,N/A,N/A,1558,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0097149,hsa_circRFX4_010,N/A,N/A,N/A,RFX4,NM_213594,chr12:107114536-107126863,chr12:106720758-106733085,+,N/A,N/A,400,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0028421,hsa_circPTPN11_006,N/A,N/A,N/A,PTPN11,NM_002834,chr12:112888121-112892484,chr12:112450317-112454680,+,N/A,N/A,505,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0097899,hsa_circSTX2_002,N/A,N/A,N/A,STX2,NM_194356,chr12:131297501-131311812,chr12:130812956-130827267,-,N/A,N/A,250,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0003297,hsa_circKATNAL1_005,N/A,N/A,N/A,KATNAL1,NM_032116,chr13:30857752-30857928,chr13:30283615-30283791,-,N/A,N/A,176,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0100746,hsa_circSUGT1_008,N/A,N/A,N/A,SUGT1,NM_001130912,chr13:53232533-53239868,chr13:52658398-52665733,+,N/A,N/A,428,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0031809,hsa_circNEMF_046,N/A,N/A,N/A,NEMF,NM_004713,chr14:50269170-50272851,chr14:49802452-49806133,-,hsa_circRNA_031809,ASCRP3013263,351,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0005682,hsa_circBTBD7_010,N/A,N/A,N/A,BTBD7,NM_001002860,chr14:93730130-93730339,chr14:93263784-93263993,-,N/A,N/A,209,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0103666,hsa_circTRIM69_004,N/A,N/A,N/A,TRIM69,ENST00000560141.1,chr15:45025447-45025602,chr15:44733249-44733404,-,N/A,N/A,155,"ANTISENSE, INTERNAL, ncRNA, OVEXON"
hsa_circ_0103926,hsa_circDYX1C1-CCPG1_004,N/A,N/A,N/A,DYX1C1-CCPG1,NR_037923,chr15:55724694-55759359,chr15:55432496-55467161,-,N/A,N/A,748,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVEXON"
hsa_circ_0104936,hsa_circTCONS_00023519_001,N/A,N/A,N/A,TCONS_00023519,TCONS_00023519,chr15:94039462-94041986,chr15:93496233-93498757,+,N/A,N/A,2524,"ALT_ACCEPTOR, ALT_DONOR, downstream_end, intronic, ncRNA, OVEXON"
hsa_circ_0038669,hsa_circRBBP6_009,N/A,N/A,N/A,RBBP6,NM_006910,chr16:24572932-24576186,chr16:24561611-24564865,+,hsa_circRNA_038669,ASCRP3003502,742,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0040210,hsa_circDDX19B_008,N/A,N/A,N/A,DDX19B,NM_007242,chr16:70358487-70359591,chr16:70324584-70325688,+,N/A,N/A,218,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0106493,hsa_circTAOK1_054,N/A,N/A,N/A,TAOK1,ENST00000261716.3,chr17:27837881-27844674,chr17:29510863-29517656,+,N/A,N/A,333,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0042823,hsa_circSSH2_016,N/A,N/A,N/A,SSH2,NM_033389,chr17:28011580-28022541,chr17:29684562-29695523,-,hsa_circRNA_102020,ASCRP3012402,187,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0106878,hsa_circTUBG1_003,N/A,N/A,N/A,TUBG1,NM_001070,chr17:40762125-40811570,chr17:42610107-42659552,+,N/A,N/A,45818,"ALT_DONOR, CDS, coding, downstream_end, OVCODE, OVERLAPTX, OVEXON, UTR3"
hsa_circ_0043892,hsa_circEZH1_007,N/A,N/A,N/A,EZH1,NM_001991,chr17:40855757-40882936,chr17:42703739-42730918,-,N/A,N/A,2200,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0107058,hsa_circSPAG9_027,N/A,N/A,N/A,SPAG9,ENST00000262013.7,chr17:49062283-49072894,chr17:50984922-50995533,-,N/A,N/A,1120,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008948,hsa_circUSP32_051,N/A,N/A,N/A,USP32,NM_032582,chr17:58284381-58286904,chr17:60207020-60209543,-,N/A,N/A,613,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008557,hsa_circACOX1_007,N/A,N/A,N/A,ACOX1,NM_001185039,chr17:73951646-73952028,chr17:75955565-75955947,-,hsa_circRNA_102197,ASCRP3013003,236,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0002279,hsa_circNPLOC4_061,N/A,N/A,N/A,NPLOC4,NM_017921,chr17:79536041-79539114,chr17:81569015-81572088,-,hsa_circRNA_102223,ASCRP3000839,168,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0046462,hsa_circTBCD_021,N/A,N/A,N/A,TBCD,NM_005993,chr17:80721840-80726442,chr17:82763964-82768566,+,hsa_circRNA_102247,ASCRP3012314,347,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0108480,hsa_circHAUS1_013,N/A,N/A,N/A,HAUS1,NR_026978,chr18:43702432-43705757,chr18:46122466-46125791,+,N/A,N/A,310,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVEXON"
hsa_circ_0108624,hsa_circPOLI_005,N/A,N/A,N/A,POLI,ENST00000579534.1,chr18:51797729-51809385,chr18:54271359-54283015,+,N/A,N/A,860,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0050386,hsa_circANKRD27_050,N/A,N/A,N/A,ANKRD27,NM_032139,chr19:33113327-33116872,chr19:32622421-32625966,-,hsa_circRNA_102504,ASCRP3004075,291,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0109731,hsa_circHIF3A_002,N/A,N/A,N/A,HIF3A,ENST00000339613.2,chr19:46832463-46834530,chr19:46329206-46331273,+,N/A,N/A,390,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0121185,hsa_circASAP2_010,hsa_circASAP2_002,hsa_circASAP2_002_INF,336,ASAP2,NM_003887,chr2:9458652-9475308,chr2:9318523-9335179,+,N/A,N/A,504,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0116974,hsa_circPDIA6_003,N/A,N/A,N/A,PDIA6,ENST00000404371.2,chr2:10928822-10933328,chr2:10788696-10793202,-,N/A,N/A,652,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0052954,hsa_circATAD2B_020,N/A,N/A,N/A,ATAD2B,NM_017552,chr2:24080284-24108699,chr2:23857414-23885829,-,N/A,N/A,996,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0119766,hsa_circSPAST_022,N/A,N/A,N/A,SPAST,NM_014946,chr2:32323869-32353548,chr2:32098800-32128479,+,N/A,N/A,654,"ALT_ACCEPTOR, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0119869,hsa_circLTBP1_051,N/A,N/A,N/A,LTBP1,ENST00000404816.2,chr2:33505105-33540336,chr2:33280038-33315269,+,N/A,N/A,738,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0116929,hsa_circTGFBRAP1_003,N/A,N/A,N/A,TGFBRAP1,ENST00000393359.2,chr2:105900772-105915162,chr2:105284315-105298705,-,N/A,N/A,433,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008953,hsa_circSEPT10_002,N/A,N/A,N/A,SEPT10,NM_144710,chr2:110342702-110350696,chr2:109585125-109593119,-,hsa_circRNA_102800,ASCRP3002479,383,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0056469,hsa_circARHGEF4_002,N/A,N/A,N/A,ARHGEF4,NM_032995,chr2:131688524-131704208,chr2:130930951-130946635,+,N/A,N/A,433,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0117478,hsa_circLRP1B_030,N/A,N/A,N/A,LRP1B,ENST00000389484.3,chr2:141739728-141819842,chr2:140982159-141062273,-,N/A,N/A,1874,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0005732,hsa_circGPD2_006,N/A,N/A,N/A,GPD2,NM_001083112,chr2:157406119-157414094,chr2:156549607-156557582,+,hsa_circRNA_005732,ASCRP3007660,504,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0118266,hsa_circNCKAP1_046,N/A,N/A,N/A,NCKAP1,ENST00000360982.2,chr2:183799479-183848110,chr2:182934751-182983382,-,N/A,N/A,1855,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0118370,hsa_circOSGEPL1_001,N/A,N/A,N/A,OSGEPL1,NM_022353,chr2:190618641-190619071,chr2:189753915-189754345,-,N/A,N/A,354,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0119519,hsa_circING5_009,N/A,N/A,N/A,ING5,NM_032329,chr2:242651392-242662686,chr2:241711977-241723271,+,N/A,N/A,292,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0005219,hsa_circSTK35_002,N/A,N/A,N/A,STK35,NM_080836,chr20:2097311-2098061,chr20:2116665-2117415,+,hsa_circRNA_005219,ASCRP3012950,750,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0114877,hsa_circPTPRA_012,N/A,N/A,N/A,PTPRA,ENST00000358719.4,chr20:2944917-2969120,chr20:2964271-2988474,+,N/A,N/A,750,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
