circBase ID,circBank ID,riboCIRC ID,riboCIRC ORF ID,ORF Length,Host_Gene,Refseq,Hg19,Hg38,Strand,GPL19978_GPL21825,GPL19978_GPL21825_Probe,Spliced Seq Length,Annotation
hsa_circ_0060153,hsa_circPHF20_021,N/A,N/A,N/A,PHF20,NM_016436,chr20:34435271-34457473,chr20:35847349-35869551,+,N/A,N/A,667,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0115253,hsa_circIFT52_011,N/A,N/A,N/A,IFT52,ENST00000373030.3,chr20:42249496-42265893,chr20:43620856-43637253,+,N/A,N/A,421,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0060479,hsa_circTTPAL_002,N/A,N/A,N/A,TTPAL,NM_024331,chr20:43108624-43109084,chr20:44479984-44480444,+,N/A,N/A,460,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0006484,hsa_circSERINC3_010,N/A,N/A,N/A,SERINC3,NM_006811,chr20:43132455-43141635,chr20:44503814-44512994,-,N/A,N/A,854,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0060558,hsa_circPLTP_003,N/A,N/A,N/A,PLTP,NM_006227,chr20:44530905-44531243,chr20:45902266-45902604,-,hsa_circRNA_103073,ASCRP3003969,233,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0060609,hsa_circZMYND8_005,N/A,N/A,N/A,ZMYND8,NM_183047,chr20:45878030-45976670,chr20:47249286-47347926,-,N/A,N/A,1760,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0115305,hsa_circZMYND8_043,N/A,N/A,N/A,ZMYND8,ENST00000311275.7,chr20:45905057-45905539,chr20:47276313-47276795,-,N/A,N/A,482,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0115328,hsa_circNCOA3_006,N/A,N/A,N/A,NCOA3,NM_181659,chr20:46250972-46256767,chr20:47622228-47628023,+,N/A,N/A,842,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON, UTR5"
hsa_circ_0060733,hsa_circCSE1L_011,N/A,N/A,N/A,CSE1L,NM_001316,chr20:47682728-47683817,chr20:49066191-49067280,+,hsa_circRNA_103076,ASCRP3009298,339,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0060746,hsa_circCSE1L_041,N/A,N/A,N/A,CSE1L,NM_001316,chr20:47691321-47706283,chr20:49074784-49089746,+,N/A,N/A,1115,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0115375,hsa_circCSE1L_048,N/A,N/A,N/A,CSE1L,NM_001316,chr20:47693516-47707559,chr20:49076979-49091022,+,N/A,N/A,1030,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0004770,hsa_circATP9A_034,N/A,N/A,N/A,ATP9A,NM_006045,chr20:50290691-50307358,chr20:51674152-51690819,-,N/A,N/A,395,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0115553,hsa_circOSBPL2_011,N/A,N/A,N/A,OSBPL2,NM_144498,chr20:60848364-60859225,chr20:62273308-62284169,+,N/A,N/A,603,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0061184,hsa_circDNAJC5_003,N/A,N/A,N/A,DNAJC5,NM_025219,chr20:62559687-62562535,chr20:63928334-63931182,+,N/A,N/A,664,"ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR5"
hsa_circ_0115648,hsa_circUSP25_008,N/A,N/A,N/A,USP25,ENST00000285681.2,chr21:17135209-17177577,chr21:15762890-15805258,+,N/A,N/A,735,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0061291,hsa_circUSP25_031,N/A,N/A,N/A,USP25,NM_013396,chr21:17172075-17205867,chr21:15799756-15833548,+,N/A,N/A,1639,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0115660,hsa_circUSP25_032,N/A,N/A,N/A,USP25,ENST00000285681.2,chr21:17172075-17214859,chr21:15799756-15842540,+,N/A,N/A,1782,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0115672,hsa_circUSP25_051,N/A,N/A,N/A,USP25,ENST00000285681.2,chr21:17196357-17214859,chr21:15824038-15842540,+,N/A,N/A,1257,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0061321,hsa_circMRPL39_006,N/A,N/A,N/A,MRPL39,NM_080794,chr21:26961146-26973779,chr21:25588834-25601467,-,N/A,N/A,549,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0061419,hsa_circSCAF4_014,N/A,N/A,N/A,SCAF4,NM_020706,chr21:33057361-33064762,chr21:31685048-31692449,-,N/A,N/A,975,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0061421,hsa_circSCAF4_010,N/A,N/A,N/A,SCAF4,NM_020706,chr21:33057361-33069063,chr21:31685048-31696750,-,N/A,N/A,1711,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0061480,hsa_circC21orf63_001,N/A,N/A,N/A,C21orf63,NM_058187,chr21:33825619-33830028,chr21:32453311-32457720,+,N/A,N/A,321,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0115828,hsa_circIFNAR2_006,N/A,N/A,N/A,IFNAR2,ENST00000404220.3,chr21:34614144-34635942,chr21:33241839-33263637,+,N/A,N/A,2000,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3, UTR5"
hsa_circ_0061518,hsa_circIFNGR2_011,N/A,N/A,N/A,IFNGR2,NM_005534,chr21:34793786-34799339,chr21:33421479-33427032,+,N/A,N/A,355,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0115847,hsa_circTMEM50B_002,N/A,N/A,N/A,TMEM50B,NR_040016,chr21:34828033-34841233,chr21:33455726-33468926,-,N/A,N/A,472,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0115904,hsa_circDOPEY2_013,N/A,N/A,N/A,DOPEY2,ENST00000399151.3,chr21:37595528-37597965,chr21:36223230-36225667,+,N/A,N/A,223,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008078,hsa_circDOPEY2_026,N/A,N/A,N/A,DOPEY2,NM_005128,chr21:37619814-37633030,chr21:36247516-36260732,+,hsa_circRNA_103125,ASCRP3012720,618,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0061609,hsa_circDOPEY2_033,N/A,N/A,N/A,DOPEY2,NM_005128,chr21:37635843-37636112,chr21:36263545-36263814,+,N/A,N/A,172,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0115934,hsa_circMORC3_008,N/A,N/A,N/A,MORC3,ENST00000400485.1,chr21:37709171-37711219,chr21:36336873-36338921,+,N/A,N/A,496,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007355,hsa_circTTC3_022,N/A,N/A,N/A,TTC3,NM_003316,chr21:38480691-38501363,chr21:37108391-37129063,+,N/A,N/A,513,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0061669,hsa_circTTC3_030,N/A,N/A,N/A,TTC3,NM_003316,chr21:38480691-38525577,chr21:37108391-37153277,+,N/A,N/A,1895,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0061696,hsa_circDYRK1A_019,N/A,N/A,N/A,DYRK1A,NM_130436,chr21:38844985-38845182,chr21:37472683-37472880,+,N/A,N/A,197,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0116033,hsa_circBRWD1_080,N/A,N/A,N/A,BRWD1,NM_033656,chr21:40600425-40604424,chr21:39228499-39232498,-,N/A,N/A,442,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0061755,hsa_circBRWD1_007,N/A,N/A,N/A,BRWD1,NM_033656,chr21:40650668-40670508,chr21:39278742-39298582,-,N/A,N/A,805,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0061757,hsa_circBRWD1_005,N/A,N/A,N/A,BRWD1,NM_033656,chr21:40665736-40670508,chr21:39293810-39298582,-,N/A,N/A,633,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0061933,hsa_circTRAPPC10_023,N/A,N/A,N/A,TRAPPC10,NM_003274,chr21:45494919-45497665,chr21:44075038-44077784,+,N/A,N/A,284,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0007126,hsa_circMCM3AP_004,N/A,N/A,N/A,MCM3AP,NM_003906,chr21:47695099-47700489,chr21:46275185-46280575,-,N/A,N/A,555,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0062106,hsa_circDIP2A_001,N/A,N/A,N/A,DIP2A,NM_015151,chr21:47904669-47910632,chr21:46484756-46490719,+,N/A,N/A,192,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0062239,hsa_circHIRA_019,N/A,N/A,N/A,HIRA,NM_003325,chr22:19363153-19365589,chr22:19375630-19378066,-,hsa_circRNA_103159,ASCRP3005430,360,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0062310,hsa_circTCONS_l2_00018328_002,N/A,N/A,N/A,TCONS_l2_00018328,TCONS_l2_00018328,chr22:20393533-20394648,chr22:18543666-18544781,-,N/A,N/A,201,"ANNOTATED, INTERNAL, ncRNA, OVEXON"
hsa_circ_0062425,hsa_circPPIL2_001,N/A,N/A,N/A,PPIL2,NM_014337,chr22:22024201-22026670,chr22:21669912-21672381,+,N/A,N/A,211,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0006203,hsa_circMAPK1_013,N/A,N/A,N/A,MAPK1,NM_002745,chr22:22142545-22143097,chr22:21788256-21788808,-,N/A,N/A,247,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0116400,hsa_circTHOC5_003,N/A,N/A,N/A,THOC5,ENST00000490103.1,chr22:29932612-29935465,chr22:29536623-29539476,-,N/A,N/A,262,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0116421,hsa_circMTMR3_015,N/A,N/A,N/A,MTMR3,NM_021090,chr22:30374430-30398982,chr22:29978441-30002993,+,N/A,N/A,668,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0116422,hsa_circMTMR3_021,N/A,N/A,N/A,MTMR3,NM_021090,chr22:30384468-30394846,chr22:29988479-29998857,+,N/A,N/A,347,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0062886,hsa_circLIMK2_004,N/A,N/A,N/A,LIMK2,NM_016733,chr22:31658119-31664186,chr22:31262133-31268200,+,N/A,N/A,766,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0116449,hsa_circSFI1_003,N/A,N/A,N/A,SFI1,NM_001007467,chr22:31927043-31942957,chr22:31531057-31546971,+,N/A,N/A,183,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0116466,hsa_circDEPDC5_008,N/A,N/A,N/A,DEPDC5,NM_001242896,chr22:32180799-32188803,chr22:31784813-31792817,+,N/A,N/A,205,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0062983,hsa_circFBXO7_008,N/A,N/A,N/A,FBXO7,NM_012179,chr22:32874967-32883815,chr22:32478980-32487828,+,N/A,N/A,749,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0009004,hsa_circMYH9_037,N/A,N/A,N/A,MYH9,NM_002473,chr22:36712561-36714370,chr22:36316516-36318325,-,hsa_circRNA_103209,ASCRP3008186,272,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0063223,hsa_circSH3BP1_010,N/A,N/A,N/A,SH3BP1,NM_018957,chr22:38046158-38046732,chr22:37650151-37650725,+,N/A,N/A,282,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0116578,hsa_circTNRC6B_001,N/A,N/A,N/A,TNRC6B,NM_001024843,chr22:40513058-40521866,chr22:40117054-40125862,+,N/A,N/A,165,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0007297,hsa_circEP300_003,N/A,N/A,N/A,EP300,NM_001429,chr22:41513190-41513825,chr22:41117186-41117821,+,N/A,N/A,635,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0063490,hsa_circEP300_027,N/A,N/A,N/A,EP300,NM_001429,chr22:41527391-41531910,chr22:41131387-41135906,+,N/A,N/A,340,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0116624,hsa_circEP300_038,N/A,N/A,N/A,EP300,ENST00000263253.7,chr22:41536143-41542820,chr22:41140139-41146816,+,N/A,N/A,371,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0008472,hsa_circATXN10_018,N/A,N/A,N/A,ATXN10,NM_013236,chr22:46096161-46125470,chr22:45700281-45729590,+,hsa_circRNA_103252,ASCRP3011987,503,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0004647,hsa_circATXN10_028,N/A,N/A,N/A,ATXN10,NM_013236,chr22:46132847-46202902,chr22:45736967-45807022,+,N/A,N/A,2106,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0002751,hsa_circMTMR14_012,N/A,N/A,N/A,MTMR14,NM_001077525,chr3:9731647-9743748,chr3:9689963-9702064,+,N/A,N/A,611,"ALT_DONOR, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR3"
hsa_circ_0064220,hsa_circFANCD2_022,N/A,N/A,N/A,FANCD2,NM_033084,chr3:10088263-10091189,chr3:10046579-10049505,+,hsa_circRNA_103283,ASCRP3005183,411,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0001267,hsa_circFANCD2_031,N/A,N/A,N/A,FANCD2,NM_001018115,chr3:10094070-10103895,chr3:10052386-10062211,+,hsa_circRNA_001267,ASCRP3002046,282,"ANNOTATED, CDS, coding, INTERNAL"
hsa_circ_0064306,hsa_circATG7_029,N/A,N/A,N/A,ATG7,NM_006395,chr3:11372813-11383753,chr3:11331339-11342279,+,N/A,N/A,447,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0001959,hsa_circATG7_048,N/A,N/A,N/A,ATG7,NM_006395,chr3:11396894-11468400,chr3:11355420-11426926,+,N/A,N/A,3792,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0007975,hsa_circATG7_051,N/A,N/A,N/A,ATG7,NM_006395,chr3:11399891-11406208,chr3:11358417-11364734,+,hsa_circRNA_103287,ASCRP3006180,591,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0121561,hsa_circTAMM41_015,N/A,N/A,N/A,TAMM41,ENST00000455809.1,chr3:11849306-11858811,chr3:11807832-11817337,-,N/A,N/A,375,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0064360,hsa_circRAF1_018,N/A,N/A,N/A,RAF1,NM_002880,chr3:12632296-12633291,chr3:12590797-12591792,-,N/A,N/A,262,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0122384,hsa_circNR2C2_011,N/A,N/A,N/A,NR2C2,NM_003298,chr3:15055095-15057761,chr3:15013588-15016254,+,N/A,N/A,304,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0122420,hsa_circCAPN7_022,N/A,N/A,N/A,CAPN7,NM_014296,chr3:15274025-15282124,chr3:15232518-15240617,+,N/A,N/A,520,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0122467,hsa_circMETTL6_002,N/A,N/A,N/A,METTL6,ENST00000383789.5,chr3:15457004-15466596,chr3:15415497-15425089,-,N/A,N/A,392,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0122737,hsa_circTBC1D5_037,N/A,N/A,N/A,TBC1D5,NM_001134381,chr3:17255698-17279911,chr3:17214206-17238419,-,N/A,N/A,487,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0123297,hsa_circRAB5A_001,N/A,N/A,N/A,RAB5A,ENST00000273047.4,chr3:19992297-19992553,chr3:19950805-19951061,+,N/A,N/A,256,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0064562,hsa_circRAB5A_002,N/A,N/A,N/A,RAB5A,NM_004162,chr3:19992297-20019895,chr3:19950805-19978403,+,N/A,N/A,625,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0123437,hsa_circSLC4A7_035,N/A,N/A,N/A,SLC4A7,NM_003615,chr3:27446320-27463270,chr3:27404829-27421779,-,N/A,N/A,809,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0064679,hsa_circCMTM7_005,N/A,N/A,N/A,CMTM7,NM_138410,chr3:32483331-32493965,chr3:32441839-32452473,+,hsa_circRNA_064679,ASCRP3004572,355,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0064702,hsa_circGLB1_018,N/A,N/A,N/A,GLB1,NM_000404,chr3:33055547-33087724,chr3:33014055-33046232,-,N/A,N/A,779,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0123544,hsa_circUBP1_008,N/A,N/A,N/A,UBP1,ENST00000283629.3,chr3:33465022-33467233,chr3:33423530-33425741,-,N/A,N/A,2211,"ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0123752,hsa_circWDR48_004,N/A,N/A,N/A,WDR48,ENST00000302313.5,chr3:39111133-39126232,chr3:39069642-39084741,+,N/A,N/A,808,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0123781,hsa_circULK4_031,N/A,N/A,N/A,ULK4,ENST00000301831.4,chr3:41722998-41746797,chr3:41681507-41705305,-,N/A,N/A,344,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0064980,hsa_circSEC22C_004,N/A,N/A,N/A,SEC22C,NM_032970,chr3:42597421-42599188,chr3:42555929-42557696,-,N/A,N/A,185,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0065148,hsa_circSETD2_062,N/A,N/A,N/A,SETD2,NM_014159,chr3:47098310-47098980,chr3:47056820-47057490,-,N/A,N/A,670,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0123906,hsa_circSETD2_037,N/A,N/A,N/A,SETD2,NM_014159,chr3:47127684-47139571,chr3:47086194-47098081,-,N/A,N/A,382,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0001292,hsa_circSCAP_008,N/A,N/A,N/A,SCAP,NM_012235,chr3:47476497-47484581,chr3:47435007-47443091,-,hsa_circRNA_103352,ASCRP3000118,350,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0123946,hsa_circSMARCC1_100,N/A,N/A,N/A,SMARCC1,ENST00000254480.5,chr3:47700047-47719801,chr3:47658557-47678311,-,N/A,N/A,3599,"ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0065270,hsa_circSMARCC1_093,N/A,N/A,N/A,SMARCC1,NM_003074,chr3:47716964-47721998,chr3:47675474-47680508,-,N/A,N/A,454,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0003927,hsa_circMAP4_014,N/A,N/A,N/A,MAP4,NM_002375,chr3:47960208-47963368,chr3:47918718-47921878,-,hsa_circRNA_103369,ASCRP3010408,237,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0065390,hsa_circPFKFB4_011,N/A,N/A,N/A,PFKFB4,NM_004567,chr3:48572944-48577204,chr3:48535511-48539771,-,N/A,N/A,609,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0124070,hsa_circRBM6_014,N/A,N/A,N/A,RBM6,ENST00000443081.1,chr3:50085677-50107985,chr3:50048244-50070552,+,N/A,N/A,1559,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0065805,hsa_circRBM5_025,N/A,N/A,N/A,RBM5,NM_005778,chr3:50142981-50145002,chr3:50105548-50107569,+,N/A,N/A,347,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0124146,hsa_circPBRM1_050,N/A,N/A,N/A,PBRM1,NM_018313,chr3:52662909-52677359,chr3:52628893-52643343,-,N/A,N/A,544,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0124149,hsa_circPBRM1_046,N/A,N/A,N/A,PBRM1,NM_018313,chr3:52668617-52678805,chr3:52634601-52644789,-,N/A,N/A,488,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0124169,hsa_circPBRM1_015,N/A,N/A,N/A,PBRM1,NM_018313,chr3:52685757-52713742,chr3:52651741-52679726,-,N/A,N/A,729,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON, UTR5"
hsa_circ_0124209,hsa_circDCP1A_007,N/A,N/A,N/A,DCP1A,ENST00000480258.1,chr3:53322082-53338320,chr3:53288064-53304290,-,N/A,N/A,1164,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0066254,hsa_circAPPL1_021,N/A,N/A,N/A,APPL1,NM_012096,chr3:57293055-57301820,chr3:57259027-57267792,+,N/A,N/A,463,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0124352,hsa_circFAM116A_004,N/A,N/A,N/A,FAM116A,NM_152678,chr3:57632042-57665452,chr3:57646315-57679725,-,N/A,N/A,7991,"ALT_ACCEPTOR, CDS, coding, INTERNAL, intronic, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0124354,hsa_circFAM116A_009,N/A,N/A,N/A,FAM116A,NM_152678,chr3:57643406-57651962,chr3:57657679-57666235,-,N/A,N/A,499,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0066271,hsa_circSLMAP_003,N/A,N/A,N/A,SLMAP,NM_007159,chr3:57817109-57835543,chr3:57831382-57849816,+,N/A,N/A,321,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0001975,hsa_circSLMAP_008,N/A,N/A,N/A,SLMAP,NM_007159,chr3:57827025-57843886,chr3:57841298-57858159,+,hsa_circRNA_103397,ASCRP3003092,341,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0066273,hsa_circSLMAP_010,N/A,N/A,N/A,SLMAP,NM_007159,chr3:57827025-57850443,chr3:57841298-57864716,+,N/A,N/A,789,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0124366,hsa_circSLMAP_026,N/A,N/A,N/A,SLMAP,ENST00000383718.3,chr3:57846425-57850584,chr3:57860698-57864857,+,N/A,N/A,499,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0124446,hsa_circTHOC7_003,N/A,N/A,N/A,THOC7,NM_025075,chr3:63820829-63825449,chr3:63835153-63839773,-,N/A,N/A,528,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0124519,hsa_circTMF1_005,N/A,N/A,N/A,TMF1,ENST00000543976.1,chr3:69091957-69093746,chr3:69042806-69044595,-,N/A,N/A,337,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0066513,hsa_circFRMD4B_019,N/A,N/A,N/A,FRMD4B,NM_015123,chr3:69236920-69239103,chr3:69187769-69189952,-,N/A,N/A,205,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
hsa_circ_0066529,hsa_circFOXP1_026,N/A,N/A,N/A,FOXP1,NM_001244808,chr3:71064699-71096246,chr3:71015548-71047095,-,N/A,N/A,464,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0124574,hsa_circEIF4E3_003,N/A,N/A,N/A,EIF4E3,NM_001134649,chr3:71748764-71777774,chr3:71699613-71728623,-,N/A,N/A,316,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0121312,hsa_circTBC1D23_012,N/A,N/A,N/A,TBC1D23,ENST00000486274.1,chr3:100009421-100018175,chr3:100290577-100299331,+,N/A,N/A,616,"ANNOTATED, INTERNAL, ncRNA, OVCODE, OVEXON"
hsa_circ_0121345,hsa_circSENP7_012,N/A,N/A,N/A,SENP7,ENST00000394095.2,chr3:101056352-101086855,chr3:101337508-101368011,-,N/A,N/A,1684,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0066672,hsa_circSENP7_017,N/A,N/A,N/A,SENP7,NM_020654,chr3:101058938-101060623,chr3:101340094-101341779,-,N/A,N/A,251,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVERLAPTX, OVEXON"
hsa_circ_0001332,hsa_circPOLQ_016,N/A,N/A,N/A,POLQ,NM_199420,chr3:121195386-121206356,chr3:121476539-121487509,-,N/A,N/A,984,"ALT_ACCEPTOR, CDS, coding, INTERNAL"
hsa_circ_0121644,hsa_circDIRC2_001,N/A,N/A,N/A,DIRC2,ENST00000261038.5,chr3:122525703-122536305,chr3:122806856-122817458,+,N/A,N/A,10602,"ALT_DONOR, CDS, coding, INTERNAL, intronic, OVCODE, OVEXON"
hsa_circ_0007557,hsa_circZNF148_012,N/A,N/A,N/A,ZNF148,NM_021964,chr3:125032151-125042288,chr3:125313307-125323444,-,hsa_circRNA_007557,ASCRP3003662,485,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON, UTR5"
hsa_circ_0121756,hsa_circSNX4_003,N/A,N/A,N/A,SNX4,NM_003794,chr3:125199090-125223588,chr3:125480246-125504744,-,N/A,N/A,585,"ANNOTATED, CDS, coding, INTERNAL, OVCODE, OVEXON"
